# ra decl redshift T90
2.664063314773995828e+00 3.569853853733225280e-01 2.444261045836096269e+00 2.386449215968338589e+00
-2.048343516793524000e+00 9.473820635898929643e-01 8.080994061528146144e-01 4.158667929432637322e+01
-1.044583649123431712e+00 -1.356188751574900042e+00 4.022710238735255350e-01 5.732132289232762190e+00
-2.419025211885896809e+00 4.196417554596091337e-01 2.881693857145263937e+00 9.198512073590187299e+01
1.892176767665737502e+00 1.268352127972791399e+00 4.722609546126300128e-01 2.005933457741302561e+01
-4.786967098322978953e-01 -1.674342561280965924e-01 1.208856905426633599e+00 4.627646423191674602e-02
2.012673406328122194e+00 1.086384725290221231e+00 1.906842921411359415e-01 1.133029023334393770e+01
-2.137238133790118511e+00 7.774529131501111134e-01 4.181810884040281451e+00 4.099811122036595634e+01
-2.332959612602311772e+00 -8.131562794952469364e-01 8.428350775205019074e-01 2.046615577928665459e+02
-1.802472998304587071e+00 1.029695685545121364e+00 2.795843818538581438e+00 2.276632581549625201e+01
-2.728500165503571218e+00 5.575883376921363377e-01 1.357820534965853421e+00 5.523584017089448572e+00
-4.757079566894422129e-01 -2.025709233978137402e-01 4.371138467189089383e+00 1.550386002977219491e+01
3.322691269277625592e-01 1.993505387314148392e-01 2.517561738835782048e+00 2.883575878619281951e+01
-1.709238014724038468e+00 -9.419178039775478739e-01 1.514956642741977610e+00 9.045381245508652057e+01
2.034500694092942652e+00 1.159850268893200642e+00 1.815963786456018969e+00 1.077760216126748105e+00
1.141950144929279265e+00 8.599540343539294751e-01 1.663703565909808724e+00 1.191521150136604135e+01
-2.262872071004674801e+00 -4.790919793027316187e-01 2.210263734014789261e+00 1.022120056643035610e+02
1.199843580216754413e+00 3.124661524161062576e-01 1.617278915126124428e+00 1.033328978009325994e+01
8.544219135250551433e-01 -2.173513864047219302e-01 1.941028530674167474e+00 6.253379627571044708e+00
1.096833094819219950e-01 1.134880822510340614e+00 4.911826849801914086e-01 1.350231162726257494e+01
-8.230411763273101089e-01 -4.581357556409223486e-01 4.634472396061341259e-02 1.771881042940282480e+00
-2.605566480932266504e+00 1.074323811805865336e+00 2.984053875846294890e+00 1.165904253230767296e+02
2.799416607052862993e+00 -2.075856098692156204e-01 7.899094917660787196e-01 6.122168164397672196e-01
-1.014576542104460716e-01 -2.888780043633437308e-02 2.942214117310486099e+00 4.148383441086437862e-01
-1.741275079710761009e+00 1.081866165952629633e+00 8.170725954278880154e-01 2.634808349857317467e+02
-7.806813013366875609e-01 -4.213565189331570093e-01 4.530454851986950304e-01 5.555393978649195930e+01
9.753198336724790973e-01 -1.775178189365037296e-01 2.899848136398005316e+00 3.902763954042325878e+01
-1.775444415276149490e+00 -7.074491532819845441e-01 1.669487777665893180e+00 1.024034567795089998e+02
-2.897348960867383472e+00 7.478252171818696725e-01 3.200825154529518102e+00 7.528198813048793403e-02
-3.170669842326923060e-01 -9.707054547463848937e-02 1.203442756256891899e+00 1.541354862184435603e+01
2.557500927269010571e+00 2.236825451292234757e-01 2.017129189653606325e+00 2.481592567873054378e+00
1.352147327331962190e+00 6.680340747751165598e-01 3.594721635399076853e-01 1.663604180377737052e+01
-2.390015493479445308e+00 -8.797884345886414215e-01 1.790394654130972540e+00 3.449410832067996324e+01
4.468581241193886888e-01 -3.953357319088741106e-01 2.994999507285260321e-01 3.040799735758492051e-01
-1.746666774148229129e+00 -4.558731316324077798e-01 6.583928050910708984e-01 3.324313139935403671e-01
1.855454534750908380e+00 4.580800867247820096e-01 3.161061296688186584e+00 3.946991977849939985e+02
2.382658006787480520e+00 3.453693006519436559e-01 6.384539710087354658e-01 7.536500782728991510e+01
1.756268263487879677e+00 4.817340202313488140e-01 7.249276624751138653e-01 2.278884947762004032e+01
1.992628713137088114e+00 4.484657520189989088e-01 2.327132117339139494e+00 1.592541226356234318e+01
2.443597696458610802e+00 9.451740601618990878e-01 2.936763995349874978e+00 3.017601843118148395e+02
2.771462393204814578e+00 9.022207229256530292e-01 1.102733247555296892e+00 7.512255676168787488e+01
1.885223149085035077e+00 -3.857353059871590495e-01 6.748854980533686154e-01 2.583484784978722928e+02
2.453240624113664392e+00 -9.362541757675775234e-01 6.752706859440648079e-01 7.413418301605958050e+01
-6.374381262504181800e-01 -2.429766761673071707e-01 3.390073895140563565e+00 6.590214287060533138e+01
-8.557035837379911580e-01 1.032690751603419610e+00 1.828239537290414773e+00 1.496876182363446617e+01
-1.569680105997300207e-02 5.869876378024130315e-01 6.076150994291629193e-01 1.193215979792748840e+02
2.891344792819944498e+00 -2.797604679622662793e-01 3.878783174575353598e+00 1.541993697004368435e+01
1.263673618481644167e+00 9.280645568253290678e-01 3.575186832034220163e+00 1.572868901097873717e+01
2.179078538255611708e+00 -6.263105064320049209e-01 6.779288921935955337e-01 3.244529116078305009e+01
1.197757529364663620e-01 5.761274636066905375e-01 4.905045987122385043e+00 2.560075651312524414e+01
-1.098149025019125924e+00 5.587001296404716655e-01 2.854324347026254705e-01 9.969778231741351249e+01
1.767631687236264737e+00 3.415094650413932897e-02 2.093324507252999567e+00 8.373063399958573427e+01
3.297206813825577787e-01 3.420492871092878362e-01 1.694737503264058143e+00 4.742821402420967303e+01
1.722090727048758652e+00 -9.173051108992161806e-01 1.946908725438464272e+00 5.351905402203973239e+01
4.552064700367285388e-01 7.274734954163625256e-01 6.261904324887301865e-01 1.503238878879560581e+01
-3.005719896834033733e+00 6.716668551484048511e-01 1.563402123275519973e+00 1.276832491021968607e+01
-5.555693865849762325e-01 -4.752723222020457383e-01 1.192136035681117257e+00 2.418194710277525417e+01
-2.859222514940654492e+00 8.334231864970180759e-01 1.643739532749957377e-01 3.482692802342646843e+01
-2.941981833029019722e+00 3.236803136149819099e-02 2.198768166310574923e+00 1.966502760733883903e+01
4.541256399198861926e-01 1.566520742478235972e-01 2.986913164107762864e+00 3.084766697766052612e-01
5.817884199979947990e-01 1.287114832227433503e+00 3.989525438201929619e-01 2.990107648386806360e+01
3.017071938732212466e+00 8.926911335485594734e-02 2.956523235544954886e+00 8.001359681434695403e+01
-2.423381447618005335e+00 -2.524446449132665693e-01 3.998439839900824300e+00 1.237578060884746911e+01
4.952117509746993829e-01 -2.552092676793425996e-01 2.546269479083482334e+00 1.570930621580622244e+00
2.489931725062448642e+00 4.418108419840670598e-01 9.718637129823022303e-01 1.318542812849538848e+02
2.405670385626770713e+00 -1.020898506945826734e+00 4.120921519642116948e+00 3.828004930243626092e+01
2.689535677734041563e+00 -6.109300754790969457e-01 2.142835477488516105e+00 1.861734539912483513e+02
-1.106510520923434049e+00 -5.702679167490435352e-01 1.568136119382167237e+00 2.957230143061875438e+01
-7.007424421563277495e-01 3.412104352841395238e-01 2.652401101645902148e+00 4.384918517915232883e+01
-1.268350594463067083e+00 3.030266753556314085e-02 1.300740087230161102e+00 1.904686950037532256e+01
-2.721198867426339429e+00 2.299142428411597716e-01 7.011489104220743895e-01 5.062249583757187565e+01
2.693728887872865130e+00 8.698247477473090017e-01 2.068140891476591747e+00 2.290063908710423490e+01
2.252094520690015589e+00 -7.297607569183600651e-01 3.155260984836183891e+00 2.778997051479404901e-01
-1.438770986008676367e+00 -4.302805323975186225e-01 3.219152927422156973e-01 4.254218427462167496e-01
1.273143473516035407e+00 1.394987979620515572e+00 1.109643575755520306e+00 1.687345605859849229e+02
-2.099251559275732149e+00 3.921063105463062914e-01 2.796625716290580765e+00 4.336390595461841713e+01
-6.391281331585360048e-01 -8.021092913085974274e-01 1.832620905855897986e+00 1.379158092088428766e+01
-8.858230957488558710e-01 8.489149588077652409e-01 2.297918463196285010e+00 2.002337252427211212e+01
-2.574506927640927589e+00 -2.781675554763227143e-01 8.048261703705693604e-01 3.693521338964992351e-01
2.527265952656585934e+00 4.347153884782865574e-01 2.401878886942621971e+00 5.287136298971100246e+01
1.891463325089012937e+00 -6.824719480873520094e-01 5.097904184279822282e-01 1.207076223857018604e+01
-1.383485743218221709e+00 8.340114547309545046e-01 8.182294490753510008e-01 2.452889336428561162e-01
2.956717013970055152e+00 1.001396342012613738e+00 4.759767201768186906e-01 1.207400095884261004e+00
-2.202974043205619736e+00 -7.632267039784716989e-01 3.035740627045837137e+00 1.863353486528395386e+00
-6.649057355097897082e-01 -5.737237386625879676e-01 1.130994060661806966e+00 8.425388215523751612e+00
1.576040041080517540e+00 -3.423193649045072062e-01 5.230592242017361393e+00 8.154267864045289471e+00
-1.870959917031274067e-01 -1.030008194463920779e+00 1.259482316068546659e+00 3.653849149321572298e+01
2.990184348516591317e+00 5.961394853766793789e-01 1.216997857094154423e+00 8.090309379888934727e-01
-1.782718477018213843e+00 -3.669107392746772112e-01 2.273816560463333136e+00 6.905608259434173135e+01
-6.387741750796769313e-01 -4.010008924348045234e-01 1.779101415703965516e+00 2.530491994103563624e-01
9.123660613557857957e-01 -6.723347722191727605e-02 6.295936001053598297e+00 2.015539958957738520e+02
1.993969971304456523e+00 1.204803559780229349e+00 2.081680995842337123e-01 2.727295897383412893e+01
2.462830105285089832e+00 -1.053382804124968875e+00 1.765918296871832993e+00 5.213794530333358068e+01
1.882915054470684968e+00 5.777356270440416885e-01 2.896330197243033755e+00 2.245222545201659514e+01
5.720271589452898819e-01 4.438465196370782184e-01 2.973112886020164325e+00 1.073974081480374210e+01
-1.448385591391501359e+00 3.559767744537524203e-01 2.681976780446554187e+00 9.783498407668210461e+01
-7.320602478362094878e-01 -3.450770466856780128e-01 7.233751643385766261e-01 1.839140999038675162e+01
-2.240722920007884866e+00 2.043693139357829203e-01 1.070393357680142765e+00 9.914530063391761416e+01
2.334360658595202587e+00 1.195052569752207638e+00 1.692359448581360004e+00 4.480637098594571377e+00
-7.626671422793274147e-02 3.975515614271702969e-01 1.084998971316638583e+00 3.840010758387739997e+01
-3.872931661837780704e-01 2.571035592535081959e-01 3.049200434353671607e+00 7.279664410199548286e+01
-1.097712261729514083e+00 -4.710792011725158379e-01 8.604629691301173278e-01 2.537622597833030724e+01
2.264636049427189768e+00 -6.683522164106352470e-01 6.295076978866733342e+00 3.575560174557320181e+01
1.032451602627327159e+00 5.815127369249442069e-01 7.207444271144712866e-01 9.477059764593972702e+00
2.440504529392003796e+00 -1.202229344286130708e+00 4.730278817692007420e-01 1.386342477423919206e+02
-2.082834637026342861e+00 -7.946265228614530773e-01 4.718551778888612769e-01 4.753838169723196927e+01
-1.424749520840044692e+00 -3.893981804574078720e-02 2.780929039981097084e-01 9.998187085329959700e+00
1.796768749475327276e+00 -2.480356150745939570e-01 3.088639816974939611e-01 2.500172018621272940e+01
-2.174921278550985271e+00 9.302211879755283297e-01 1.995771939025141162e+00 2.840250612099462502e-01
-1.737195123264960506e+00 2.257558328300215689e-01 1.291624300238603418e+01 3.959638744068902128e+01
1.708258812897273105e+00 1.577407809806695704e-01 2.071947835500429935e+00 6.702705860326426546e+01
1.888561082518719125e+00 -5.332938885412964458e-01 6.413685101196311411e-01 1.055981866299055660e+00
-2.725852569954396287e+00 1.716450656470295544e-01 3.678111783806781609e+00 2.633138221060096384e+01
2.941612893482179913e+00 -1.424292742687146118e+00 6.318919544359133944e-01 1.150961615702942531e+00
1.340466004936037736e+00 4.941681605280071055e-01 5.880220051826313687e-01 1.950425701243719914e+02
5.719071656687452210e-01 -5.431238532505471284e-01 9.858677354038428153e-02 4.988726479755479204e+01
-1.142137323205953070e+00 2.598928079822632187e-01 3.085989340915039403e+00 3.398986708683433111e+00
-1.109414361355742118e+00 1.071624627177094835e+00 1.179347667445290959e+00 7.730262300117369989e+01
1.526761351851419368e+00 -9.893764917073413212e-01 1.258828258958141655e+00 5.919289355071088465e+01
-2.489543843966242953e+00 -7.032399691238063744e-01 2.614626350771274588e+00 7.156106073101053511e+00
5.957051332202707439e-01 2.920997394460690399e-01 5.562348805814415487e-01 2.612167310818068700e+01
-2.492930366848756241e-01 1.050765850610449359e+00 5.645674040736617383e-02 9.998037944696686452e+01
-2.389727670290068051e+00 -7.753898251913005080e-01 6.276318634385396056e-01 1.346565209035611019e+02
-2.733023785931772753e+00 6.507380383866793183e-01 1.602961382103821553e+00 6.580232561069510488e+00
1.513644861135263309e+00 -1.142312096307144476e+00 6.344621474124717331e+00 2.216090970927077741e+00
1.857718158968157285e+00 -1.190403966511364375e+00 3.014065213194839776e-01 3.672260282170861423e+00
1.682016980787627847e-01 8.728199592742759139e-01 1.910082932003237088e+00 8.753306804589233536e+01
-2.264290552933278633e+00 2.252287553915442025e-02 3.156408754852475074e+00 1.724409183950148261e+01
7.192414508522075589e-02 4.661354432943933812e-01 3.468255112967696174e+00 5.036711721573028200e+01
-6.869093611299902369e-01 7.807488513588157764e-01 9.122762160855247826e-01 2.438104896399070753e+01
2.552696217020191671e+00 2.615992312939560138e-01 2.398084210344740841e-01 4.257904414030181073e+01
-1.096437952047590203e+00 -4.504471799458795167e-01 2.529764601094184329e+00 1.162617775838920453e+00
-1.004658654141275420e+00 -1.384054656931160976e-01 3.790498484386848888e-01 6.839357847065491569e+02
-7.877214085905648311e-01 -1.151937857077564464e+00 6.393419375189829390e-01 1.326879514844210632e+02
-8.891140318976066270e-01 8.381522633333132744e-01 1.484632357939001279e+00 3.329344062687984263e+01
-2.496248466230874263e-01 -4.880372794381027113e-02 1.865066304810012454e-01 2.885236611003844587e+02
-1.816177979316661473e+00 -4.277746236520836853e-01 1.841951727497713742e+00 5.322565230358782173e+01
-2.098307016837138231e-02 5.661671360745148401e-02 6.502943416003802435e-01 1.249681991379276935e+00
-1.006765532694159360e-01 6.498454081380531377e-01 2.488482644915975595e+00 2.274838095620810297e+00
1.749830768471643871e+00 6.824306604598760762e-02 1.928578178118821040e-01 1.445485954088704261e+02
4.401869256582063850e-01 2.115411199466825931e-01 4.743708815671940360e-01 3.814005728109074767e+01
-2.457698544577546773e+00 8.394980690832219983e-01 6.700161831495667908e-01 8.474507682501847938e+00
2.450692824022554728e+00 7.416038778143778654e-01 3.221558917435096703e-01 7.463937730586656016e+01
-1.110743463531393971e+00 7.617765574779299387e-01 1.362866603976958357e+00 1.131632192926897318e+00
-2.053162129284340498e-01 1.017699027368917264e+00 3.352696877319848445e-01 2.264904977486884263e+02
2.989394366648351120e+00 -1.207970810901393577e+00 2.788344804512950859e+00 2.752755743512737041e+01
2.630491057082287032e+00 -1.167295928299097563e+00 7.515009958379035293e-01 3.820890043253065471e+01
7.682767477907945786e-01 2.918819390646151812e-01 1.372578682295399588e+00 8.493708177139136950e+00
2.902980164715970091e+00 9.296885133110439625e-01 8.492114533991717007e-01 6.593404105615475075e+00
9.972224140333064701e-01 5.271092884323820282e-01 4.864461599835053995e+00 3.842516582148287796e+01
1.957529181133574880e-01 4.904151026944196801e-01 4.012343365439866361e+00 1.768546891279780908e+01
5.535226313015060295e-01 -7.241749761508901040e-01 1.269973744400278548e+00 3.715877205408493467e+01
2.882672508439778181e+00 2.634287659656755487e-01 9.217146789413702690e-01 8.226188199577873661e+01
2.815757381522713931e+00 -1.407983921739964561e+00 7.852887735984078743e-01 8.307036931550968006e+00
-2.812792613346289272e+00 -1.133383078484104800e+00 1.159866845363894727e+00 1.768410599120654458e+00
-2.674636149210902314e+00 7.297844188124928966e-01 5.001301122444533620e-01 7.978454076211673396e+01
1.653946342741305475e+00 -4.624279165107431644e-01 1.315843052107569910e+00 1.954060230234534004e+02
-2.731542885920617891e+00 -7.907602570773969441e-01 1.309508059612065622e-01 6.977286712104630029e-02
2.706994455672520505e+00 5.942935031425290726e-02 2.109156934461422050e+00 3.007747079381462285e+01
-6.874325773643520376e-01 -4.205896901154149159e-01 4.128915990005984082e-01 2.572552762868058807e+01
-2.460371546926355180e+00 8.513001895989557033e-01 3.600048642266701737e+00 3.443917639704192624e+01
